competition_id,match_id,round,team_name,team_location,utc_start,score,completion_rate_percentage,possession_percentage,time_in_own_half,time_in_opp_half,time_in_own20,time_in_opp20,set_restarts,goal_line_dropouts,season,days_rest,season_stage,ladder_points,ladder_points_for,ladder_points_against,ladder_points_diff,ladder_position,elo,shortelo,longelo,result
11095,110950505,5,Storm,away,2020-06-13T07:30:00Z,21.926883482491082,76.03993533887248,50.74256357788189,1464.0818956764567,1459.525476608167,813.135170130723,1117.5107119184363,0,1.2613504870042078,2020,7.899305555555555,Early,6,58,44,14,5,1689.4171147289337,1597.0284749139232,1705.1082652354423,26
11095,110950505,5,Knights,home,2020-06-13T07:30:00Z,21.212944363882908,76.834401426004,48.87898812456164,1459.457919640728,1471.4759990050675,1010.7399968882584,953.7124082541231,0,1.831070923071189,2020,6.059027777777778,Early,7,110,56,54,2,1438.6834114558967,1438.3521243780506,1471.543120672965,12
11095,110950506,5,Raiders,away,2020-06-13T09:35:00Z,20.512472183106308,76.61470145887148,51.29633766933973,1480.362518485342,1433.079820489596,954.6932542231984,1012.527541896065,0,1.5254154043689667,2020,6.145833333333333,Early,6,84,52,32,4,1572.0666773596508,1527.4615236992938,1598.7757786960767,14
11095,110950506,5,Tigers,home,2020-06-13T09:35:00Z,20.890013957679855,76.09666328409865,48.753158950962735,1417.796189540152,1486.3962164820102,982.6066291374914,961.342133834032,0,1.5511617518300218,2020,6.045138888888889,Early,NA,NA,NA,NA,NA,1453.1316293551315,1476.8057838099844,1440.9356757885712,6
11095,110950508,5,Sharks,away,2020-06-14T06:05:00Z,20.542439528544808,72.9112833756939,50.55989282977645,1414.562620368804,1453.5753042997067,1001.6107178310103,995.5317524210045,0,1.6501682847171044,2020,7.854166666666667,Early,2,70,78,-8,11,1527.8123934392606,1532.6262989822817,1506.590627677192,16
11095,110950508,5,Dragons,home,2020-06-14T06:05:00Z,16.585969015158405,75.79958049943258,47.023681217893575,1438.2491215526486,1402.9059913123265,1107.322711298837,896.793756884941,0,1.782311360005661,2020,6,Early,0,44,96,-52,16,1385.6154051022465,1475.1821710563577,1322.3166354388609,30
11095,110950507,5,Bulldogs,home,2020-06-15T09:00:00Z,14.440313203894416,76.41390639537688,49.98631662843963,1434.0064077029688,1484.2009113806032,1017.8573065582217,899.6987053177209,0,1.8222554579230783,2020,7.121527777777778,Early,2,46,66,-20,12,1436.106713314563,1469.6693857344892,1440.9987027924906,6
11095,110950507,5,Roosters,away,2020-06-15T09:00:00Z,25.179201434002348,72.9463200467103,50.308933635621,1414.2463411387891,1463.6884640901271,883.5260709886356,1076.2776121375773,0,1.592296874330444,2020,10.965277777777779,Early,4,109,41,68,6,1655.578535463763,1551.908458430731,1689.6265194667303,42
11095,110950601,6,Broncos,away,2020-06-18T09:50:00Z,17.228852978397985,74.93418750691825,48.61108560025258,1485.0358298072551,1398.7854312430172,1131.494983921612,882.5598750096133,0,1.8020310471287815,2020,7,Early,4,74,152,-78,12,1510.258385538204,1522.5554810398335,1490.614569099074,6
11095,110950601,6,Knights,home,2020-06-18T09:50:00Z,20.660167702049932,76.66433734044377,48.64624883708794,1440.5904444622843,1447.5674390647634,1045.015597074963,957.0296637588758,0,1.8412066676869177,2020,5.097222222222222,Early,7,122,82,40,4,1434.289749424731,1436.9206162093556,1463.272339680986,26
11095,110950602,6,Rabbitohs,home,2020-06-19T08:00:00Z,19.757255166331284,75.28176293638565,50.311382113584905,1468.6810475623245,1378.6797398465487,985.3955267444699,1006.896820464318,0,1.9153288891304088,2020,6.125,Early,4,92,102,-10,10,1545.210894908951,1511.1575927273302,1545.119084700824,40
11095,110950602,6,Warriors,away,2020-06-19T08:00:00Z,16.50853105631939,77.8711623717134,49.35031430274012,1409.9291552787247,1417.1849860151005,1130.7767261538756,923.7388419796548,0,1.634037465889209,2020,7,Early,4,61,92,-31,11,1461.0009714211935,1480.8645619511062,1452.0479629792874,12
11095,110950603,6,Storm,away,2020-06-19T09:55:00Z,22.171270473541618,76.87753921854014,50.99800976320898,1440.6169819358693,1440.6539480116771,824.8870599228798,1145.38006920333,0,1.2456694577839553,2020,6.100694444444445,Early,8,84,56,28,3,1693.8107767600993,1598.4599830826182,1713.3790462274212,14
11095,110950603,6,Panthers,home,2020-06-19T09:55:00Z,19.464693893127176,75.32838599785244,50.72141528495694,1484.8439771269836,1461.4773475240718,893.5608246045184,1055.738119049972,0,1.2085313986442585,2020,7,Early,7,102,72,30,5,1505.4959936439539,1508.5094989467952,1505.081384746992,20
11095,110950604,6,Titans,home,2020-06-20T05:00:00Z,14.79755607193356,72.32026657776572,47.06287523417982,1439.3090598306194,1407.6556304133735,1141.591778684067,860.8134867446034,0,2.020046495041645,2020,7,Early,2,58,161,-103,16,1310.5135898573421,1427.0079050604477,1263.0007056642903,8
11095,110950604,6,Dragons,away,2020-06-20T05:00:00Z,17.390810874248903,76.23160566946663,47.26226034481996,1434.9341742594897,1399.4316318335868,1100.1033486209067,914.8661314718446,0,1.8553726784053215,2020,5.954861111111111,Early,2,74,112,-38,14,1401.5757677810586,1478.0917890623325,1352.030114324915,20
11095,110950605,6,Cowboys,away,2020-06-20T07:30:00Z,18.518635025033593,75.99817369251043,51.582988082695636,1450.985630176785,1423.3185313865463,1000.9468755296461,1015.2714903830171,0,1.7360965681297782,2020,7.979166666666667,Early,4,123,113,10,8,1444.0183714859681,1489.2697475877164,1415.9782145463025,20
11095,110950605,6,Tigers,home,2020-06-20T07:30:00Z,19.996613120219063,75.97086348705272,48.58796941390497,1422.4284181677428,1453.8524434930896,996.670231389242,973.8016058039901,0,1.5780920467202206,2020,6.913194444444445,Early,NA,NA,NA,NA,NA,1445.4214465748325,1474.6677201852417,1429.4442250382451,36
11095,110950606,6,Eels,away,2020-06-20T09:35:00Z,22.45120205559836,74.0048111564101,51.48424088823294,1349.4253619940673,1490.3863721574157,837.4070013455072,1169.3740748595274,0,1.509959956686455,2020,7.986111111111111,Early,10,123,40,83,1,1561.9937789355622,1510.3717133562593,1616.9620795110302,10
11095,110950606,6,Roosters,home,2020-06-20T09:35:00Z,26.18844934796221,72.70954084390767,50.170397617483744,1398.3915606704618,1439.9471562447195,890.8145067293175,1108.7809554093228,0,1.6167590618706174,2020,5.024305555555555,Early,6,151,47,104,6,1660.6475597043204,1553.8275102777152,1697.3428862498536,24
11095,110950607,6,Raiders,home,2020-06-21T06:05:00Z,20.121723852119928,76.99781937133919,51.45855740917934,1448.1807673762214,1436.7950312602202,967.5516589698066,1024.795889382301,0,1.4338904801068286,2020,7.854166666666667,Early,8,98,58,40,2,1579.7768601399498,1529.5995873240365,1610.2672294464028,6
11095,110950607,6,Eagles,away,2020-06-21T06:05:00Z,20.000084373532033,75.05529063886395,52.43929255138178,1427.8161835380345,1425.6666818479273,1026.186656557785,986.3916423792127,0,1.7700243697498534,2020,9.84375,Early,NA,NA,NA,NA,NA,1503.096133989379,1481.2292783254002,1535.3006729838714,14
11095,110950608,6,Bulldogs,away,2020-06-21T08:30:00Z,13.933894411660749,75.78907201165427,50.107137630733256,1412.0460232407906,1464.1488566977669,1053.8658681647285,906.0167829986576,0,1.7129201304476935,2020,5.979166666666667,Early,2,52,108,-56,15,1431.0376890740056,1467.750333887505,1433.2823360093673,18
11095,110950608,6,Sharks,home,2020-06-21T08:30:00Z,20.26989315683212,73.09660637315227,50.46629925998987,1410.3888631466757,1449.3407860417242,1013.3940747611498,995.0198472757443,0,1.6711581876340782,2020,7.100694444444445,Early,2,86,108,-22,13,1511.8520307604485,1529.7166809763069,1476.8771487911379,20
11095,110950701,7,Panthers,home,2020-06-25T09:50:00Z,19.496812259539546,75.78868283798128,50.678130367859524,1461.4533384993647,1455.5687066726273,910.7471751282474,1062.8338319069737,0,1.256019514725603,2020,5.996527777777778,Early,9,123,86,37,3,1522.6828656547905,1511.6426609257505,1535.815669375225,20
11095,110950701,7,Rabbitohs,away,2020-06-25T09:50:00Z,20.97181985635141,74.54485716020251,50.232699186769814,1450.460184708585,1356.1389554557559,1001.6917951398017,1029.583011236459,0,1.8604091557825841,2020,6.076388888888889,Early,6,132,114,18,8,1553.976903483821,1513.440167536738,1559.8860591440173,12
11095,110950702,7,Storm,home,2020-06-26T08:00:00Z,21.68099424512912,77.06488686542772,50.938129177416435,1435.959963019717,1419.9147111309765,845.833836327507,1147.4572650511304,0,1.350929290316918,2020,6.920138888888889,Early,8,98,77,21,6,1676.6239047492627,1595.326821103663,1682.644761599188,50
11095,110950702,7,Warriors,away,2020-06-26T08:00:00Z,16.23801919294023,77.3388926294106,49.44929544457571,1385.5134059620011,1402.0538868541946,1146.030122584643,943.7345114608755,0,1.5359952179358562,2020,7,Early,4,73,132,-59,13,1452.2349628463237,1478.5819871416984,1437.2809885360941,6
11095,110950703,7,Dragons,away,2020-06-26T09:55:00Z,17.547362221793968,76.09770932929862,47.54652472413076,1412.6781238039205,1395.9857339235716,1097.3371477036521,942.4141635835339,0,1.9240503177010022,2020,6.204861111111111,Early,4,94,120,-26,12,1410.1288142437268,1480.2268370534616,1367.0144721295655,12
11095,110950703,7,Roosters,home,2020-06-26T09:55:00Z,26.057142387084475,73.74696839327322,50.28017376043472,1374.3680670302342,1428.1303268700365,899.2256363255584,1138.5540980847636,0,1.6397535181583804,2020,6.013888888888889,Early,8,175,57,118,4,1668.9671718201384,1556.0164411125104,1712.796619960828,26
11095,110950704,7,Knights,away,2020-06-27T05:00:00Z,20.98055763992694,76.74447710001714,48.967473906862665,1414.5150177945472,1450.4733927208777,1035.3546612504651,985.1678839333433,0,1.7307342676257025,2020,8.79861111111111,Early,9,149,88,61,2,1448.2649638780535,1440.0246264607583,1484.8430436734297,20
11095,110950704,7,Cowboys,home,2020-06-27T05:00:00Z,18.607516923531577,76.4782832709598,51.6680087977339,1415.4064923661779,1394.4394195033535,1020.3900629978674,1056.835200960036,0,1.6919307740419915,2020,6.895833333333333,Early,4,143,149,-6,10,1432.564812542902,1486.6647393744581,1396.7529925021445,32
11095,110950705,7,Broncos,home,2020-06-27T07:30:00Z,16.555121799694103,74.87813625650315,48.45442046423743,1485.6936800188198,1375.2183053684362,1149.1652848863152,882.6462825090365,0,1.7539091843010546,2020,8.902777777777779,Early,4,80,179,-99,14,1496.2831710848816,1519.4514707884307,1469.0438651066304,12
11095,110950705,7,Titans,away,2020-06-27T07:30:00Z,14.389702707617547,72.66105058309978,47.11910272012903,1433.4705162407822,1387.036292588571,1155.536271963023,872.4046775399272,0,2.1388437053391463,2020,7.104166666666667,Early,2,66,181,-115,16,1301.960543394674,1424.8728570693186,1248.0163478596398,30
11095,110950706,7,Raiders,away,2020-06-27T09:35:00Z,19.27442042099273,76.45795020905884,50.89104396462858,1429.089921333648,1428.1073293846068,982.7585594316182,1034.4081360193632,0,1.3478570513004189,2020,6.145833333333333,Early,8,104,72,32,5,1565.7791776050171,1526.753766378965,1586.0175547022372,24
11095,110950706,7,Eels,home,2020-06-27T09:35:00Z,21.704129932262457,73.88452248702549,51.275186434938966,1343.0398402744233,1460.8431898279707,883.4625812647768,1161.0716303679558,0,1.5393623592852677,2020,7,Early,10,133,64,69,1,1553.6741668197442,1508.182782521464,1601.5083458000558,24
11095,110950707,7,Sharks,away,2020-06-28T06:05:00Z,20.25369956742219,73.81080999076313,50.61832130439047,1395.785531357875,1443.5003388792209,1010.6704302754808,1015.2386564391996,0,1.5708886963760333,2020,6.899305555555555,Early,4,106,126,-20,11,1520.7243231270163,1531.7754657227447,1494.3807173609987,40
11095,110950707,7,Eagles,home,2020-06-28T06:05:00Z,19.64007931112011,75.8319732005321,52.77293499829888,1419.6672125257523,1407.9266809370515,1035.715457164318,1000.4681438364601,0,1.663822907564862,2020,7,Early,NA,NA,NA,NA,NA,1517.0938165243117,1484.0750992704716,1559.550347728037,22
11095,110950708,7,Bulldogs,home,2020-06-28T08:30:00Z,14.177860746961105,76.221727690955,49.920709372889256,1408.4432618463431,1446.3199252959007,1070.553916074845,909.7357760187382,0,1.7301449226208319,2020,7,Early,2,70,128,-58,15,1422.1653967074378,1465.691549141067,1415.7787674395065,6
11095,110950708,7,Tigers,away,2020-06-28T08:30:00Z,20.956816333005918,76.51261167782957,48.492691249070674,1393.6027130776781,1418.1012968835041,1039.3500175058875,994.8735094557508,0,1.6634065239170075,2020,8.041666666666666,Early,NA,NA,NA,NA,NA,1456.8750055178987,1477.2727283985,1448.6694470824032,34
11095,110950801,8,Storm,home,2020-07-02T09:50:00Z,23.380134590421378,77.18099365350207,50.881841426771445,1452.222365238534,1386.619828463118,860.8438061478566,1148.2098291480627,0,1.389873532897903,2020,6.076388888888889,Early,10,148,83,65,4,1681.5819567016674,1597.0170251466807,1690.4788204593842,26
11095,110950801,8,Roosters,away,2020-07-02T09:50:00Z,26.05371384385941,73.58215028967683,50.38336333480864,1375.66598300842,1399.3225072578343,912.052098146025,1151.5408521996778,0,1.6613683070688776,2020,5.996527777777778,Early,10,201,69,132,3,1673.1973944762874,1557.9795797096342,1717.6048549012255,24
11095,110950802,8,Raiders,home,2020-07-03T08:00:00Z,19.557955195733165,76.55047319651531,50.77758132675087,1426.504526053629,1432.3008896215304,996.5730458657212,1043.3236478582014,0,1.2669856282223937,2020,5.934027777777778,Early,8,128,97,31,7,1565.3786679011473,1526.620264525635,1586.908685898232,22
11095,110950802,8,Dragons,away,2020-07-03T08:00:00Z,17.21452048848633,76.63184676954072,47.57373324068292,1384.7974363756853,1395.9865898881571,1112.7969188414331,952.6493137685219,0,1.928607298638942,2020,6.920138888888889,Early,4,106,146,-40,12,1405.8985915875778,1478.2636984563378,1362.206237189168,16
11095,110950803,8,Cowboys,away,2020-07-03T09:55:00Z,19.41106590811968,76.44958627470221,51.62792826986986,1389.5821028242074,1371.4330543331523,1033.3266592179953,1089.065088902434,0,1.650414927599472,2020,6.204861111111111,Early,6,175,169,6,10,1444.584128789352,1488.8311382848174,1421.7179274650134,4
11095,110950803,8,Eels,home,2020-07-03T09:55:00Z,21.84188213632671,74.43145113780396,51.25867524884263,1352.337449857958,1456.3525984382925,901.4348263888901,1164.1873325458782,0,1.4470006177281516,2020,6.013888888888889,Early,12,158,88,70,1,1554.074676523614,1508.3162843747941,1600.617214604061,42
11095,110950804,8,Sharks,away,2020-07-04T05:00:00Z,21.43847759337686,73.94216139131734,50.46122202612704,1367.4783994764025,1425.5303185464677,1026.050204458952,1043.3643370528475,0,1.5966353745934714,2020,5.954861111111111,Early,6,146,148,-2,11,1532.1041589638282,1533.9343744160917,1518.0887964878614,40
11095,110950804,8,Titans,home,2020-07-04T05:00:00Z,15.326320545160495,73.5213875481138,47.35195655692129,1411.9022852663352,1376.6541150332569,1148.6640956452416,910.7203968875316,0,2.010513083018797,2020,6.895833333333333,Early,4,96,193,-97,13,1319.2963557900875,1428.0370783992446,1279.2620472264136,10
11095,110950805,8,Broncos,away,2020-07-04T07:30:00Z,16.281814491712456,74.46544808111295,48.48715523638319,1469.3920592176908,1357.14520704633,1170.8753677931363,892.1475055584943,0,1.9486746332429914,2020,7,Early,4,92,209,-117,15,1478.947358689468,1516.2872494585047,1437.7981657398566,16
11095,110950805,8,Warriors,home,2020-07-04T07:30:00Z,15.623738041363815,77.01855907164597,49.48233771790117,1354.2826016042811,1420.350653642943,1146.8683152295646,952.8704407732231,0,1.4438355048597047,2020,7.979166666666667,Early,4,79,182,-103,14,1447.276910893919,1476.8917830986807,1429.446929675898,26
11095,110950806,8,Panthers,away,2020-07-04T09:35:00Z,19.527003523967174,76.10136186770241,50.87744254578795,1452.3661381894028,1429.6745842722696,919.7023446205525,1085.8238019925552,0,1.300658343842067,2020,8.989583333333334,Early,11,143,98,45,2,1535.215895585905,1514.1555949101232,1557.19905979527,18
11095,110950806,8,Tigers,home,2020-07-04T09:35:00Z,21.739407353025566,76.7818549771598,49.003129774126435,1371.9065502930175,1418.8752190704938,1020.4890164555343,1032.5010988884057,0,1.5636021324819869,2020,6.045138888888889,Early,NA,NA,NA,NA,NA,1467.2299361527216,1479.6894259654389,1466.7817430992818,12
11095,110950807,8,Eagles,home,2020-07-05T06:05:00Z,19.781674552452905,75.96205480850018,52.726558898400945,1403.1271797742072,1378.8910800808285,1062.6125297344588,1016.4600552062725,0,1.7439935331109704,2020,7,Early,NA,NA,NA,NA,NA,1505.7139806874998,1481.9161905771246,1535.8422686011743,12
11095,110950807,8,Knights,away,2020-07-05T06:05:00Z,20.921724181531324,76.6398084740161,48.96942547245091,1390.3041167268743,1422.544989157625,1068.8733815754372,1000.2178108973427,0,1.8068902115681604,2020,8.04513888888889,Early,9,169,120,49,5,1436.2456476316036,1437.858227550399,1459.8781087105608,14
11095,110950808,8,Bulldogs,home,2020-07-05T08:30:00Z,13.687189102143439,76.2084240294977,49.505466810515905,1409.7966661355626,1421.4607297781467,1103.6406811103543,898.6516294576138,0,1.8063362272635821,2020,7,Early,2,76,162,-86,16,1411.8104660726149,1463.2748515741282,1397.6664714226279,10
11095,110950808,8,Rabbitohs,away,2020-07-05T08:30:00Z,20.433510664970328,74.93216573059036,49.97873723556363,1424.8725736260699,1353.3706181284106,1028.3502874314136,1031.4080305622715,0,1.868784606435629,2020,9.944444444444445,Early,6,144,134,10,9,1541.4438735527065,1510.9272335523654,1538.5026687239724,26
11095,110950901,9,Cowboys,home,2020-07-09T09:50:00Z,18.4864019536325,76.12261109822008,51.170252573677665,1386.127176654755,1352.867071073163,1069.3670596649156,1071.1211835682877,0,1.6713900319435036,2020,5.996527777777778,Early,6,179,211,-32,11,1436.592837521678,1486.4711983696961,1411.1932222719104,16
11095,110950901,9,Roosters,away,2020-07-09T09:50:00Z,25.930491013227844,73.06722127229622,50.120361534720125,1363.6860240279148,1399.4831568223642,948.4089722572635,1145.6884010676972,0,1.561686208644745,2020,7,Early,10,226,96,130,5,1661.9748667777712,1555.7593005868646,1696.0465199357654,42
11095,110950902,9,Titans,home,2020-07-10T08:00:00Z,15.006741312450867,72.95010429522696,46.91083916350601,1396.668148150355,1357.6548681312615,1194.1642499065272,898.3171730742797,0,1.9498822980376693,2020,6.125,Early,4,106,233,-127,15,1314.0741092464093,1426.2763191265915,1271.188212064461,16
11095,110950902,9,Warriors,away,2020-07-10T08:00:00Z,16.246313758881985,77.3774455273472,49.753397454827095,1337.4056455080242,1400.8296144243664,1141.1762163157907,994.9382143268298,0,1.4172053745681223,2020,6.020833333333333,Early,6,105,198,-93,12,1459.8222981253452,1479.674047598312,1449.9275729045476,12
11095,110950903,9,Rabbitohs,home,2020-07-10T09:55:00Z,20.76750002507211,74.75623578675494,49.920013001429815,1416.3002192085057,1331.988381040706,1037.1492701855288,1051.0035487285352,0,1.9366575300494913,2020,5.059027777777778,Early,8,170,144,26,9,1548.8416705025456,1513.0864811008535,1550.8121666016555,18
11095,110950903,9,Tigers,away,2020-07-10T09:55:00Z,21.155042911844035,76.9749436785302,48.94294198767885,1358.7121572754365,1400.6427059262642,1057.1196754682023,1027.8510329551013,0,1.6497860045330677,2020,6.013888888888889,Early,NA,NA,NA,NA,NA,1457.951959754664,1477.4366196439569,1451.8721796837272,10
11095,110950904,9,Sharks,home,2020-07-11T05:00:00Z,22.552168937774248,74.1856317078383,51.033548704559415,1349.0296955078184,1409.4784994336796,1006.7271921914149,1095.1824768296767,0,1.500837252117863,2020,7,Early,8,186,158,28,7,1537.3264055075065,1535.6951336887448,1526.162631649814,24
11095,110950904,9,Panthers,away,2020-07-11T05:00:00Z,19.435383312529144,76.63528015564027,50.94479599304068,1432.1241698980386,1413.0141092159336,921.8202039433194,1118.5343738730019,0,1.2826188432115428,2020,6.809027777777778,Early,13,162,110,52,2,1544.4938719839627,1516.4084012316052,1572.1086232108246,56
11095,110950905,9,Broncos,home,2020-07-11T07:30:00Z,16.26490562220971,74.13752119624617,48.3379259222002,1446.9285356646292,1340.0964946235501,1199.8628457255481,901.7386552249847,0,1.8917541552484118,2020,7,Early,4,108,235,-127,14,1466.4019714580418,1513.5049849588734,1417.317522511207,26
11095,110950905,9,Bulldogs,away,2020-07-11T07:30:00Z,13.46595775601483,76.07591858772784,49.59513880188495,1385.028866167429,1413.0930859914579,1118.902240243733,915.232531690157,0,1.8179560536277672,2020,5.958333333333333,Early,2,86,188,-102,16,1404.4126691227757,1461.11560402564,1385.3569735449448,8
11095,110950906,9,Raiders,home,2020-07-11T09:35:00Z,19.704477883989174,76.6374448047244,50.790926447145814,1408.1742544904112,1434.7428362442386,999.0586631137779,1052.0642289867094,0,1.3109664905290501,2020,8.065972222222221,Early,10,150,113,37,6,1571.941883467068,1528.7745405772175,1595.5191844213762,14
11095,110950906,9,Storm,away,2020-07-11T09:35:00Z,23.537326514996096,77.29013403429195,51.068930941165156,1449.209023324222,1373.9826387553308,872.4331777789852,1170.397239399179,0,1.3064811209240288,2020,8.989583333333334,Early,12,175,108,67,3,1692.8044844001836,1599.2373042694503,1712.0371554248443,20
11095,110950907,9,Knights,home,2020-07-12T06:05:00Z,20.506420730639444,77.02141996557513,48.79125994410386,1378.5258697232618,1400.7322898081673,1081.6009786809109,1017.4847422435022,0,1.7584767988740708,2020,7,Early,11,183,132,51,4,1450.0148662835334,1440.6735616414787,1484.1825837632257,4
11095,110950907,9,Eels,away,2020-07-12T06:05:00Z,23.051369208147108,75.12556406953573,51.543154733912075,1334.9172028664805,1448.891442531995,894.7487368055567,1192.3760925931256,0,1.4201805806644625,2020,8.840277777777779,Early,14,200,92,108,1,1562.0659677912881,1510.6762242899154,1611.141919797164,10
11095,110950908,9,Eagles,away,2020-07-12T08:30:00Z,19.314774079305728,76.44433151999017,52.802965364496885,1382.4795489877547,1367.7976152759788,1076.1357779503912,1032.3324518938962,0,1.8193539211243122,2020,7.100694444444445,Early,NA,NA,NA,NA,NA,1491.94476203557,1479.100856486045,1511.5377935485094,4
11095,110950908,9,Dragons,home,2020-07-12T08:30:00Z,17.14164925917715,76.59393596336827,47.659309246241946,1390.0895901931442,1379.4873944948677,1117.3691037109472,957.7703549424106,0,1.8728908607206054,2020,9.020833333333334,Early,4,122,168,-46,13,1399.335376021657,1476.1094224047554,1353.5957386660239,34
11095,110951001,10,Raiders,away,2020-07-16T09:50:00Z,19.36220921094982,76.83919811644094,51.043470860317065,1376.5437992209866,1428.8782660695842,1023.4151433269512,1061.0003752475068,0,1.292308501097307,2020,5.010416666666667,Early,10,164,133,31,7,1564.288468659942,1526.774721972612,1581.985860544955,24
11095,110951001,10,Roosters,home,2020-07-16T09:50:00Z,26.894661552434176,73.06318799595846,49.87313984263692,1340.6648625862397,1379.8341674130224,967.0444339218277,1169.2270970036352,0,1.5279850361260603,2020,7,Early,12,268,112,156,4,1666.9107212825227,1557.767238681484,1702.5464974514869,20
11095,110951002,10,Titans,away,2020-07-17T08:00:00Z,15.066336833703815,72.47309803751335,47.09618881369565,1380.7880592613335,1353.0555760433858,1191.9343949121355,920.4381426898229,0,1.892889360155409,2020,7,Early,6,122,245,-123,15,1330.1339351968372,1429.1575497117478,1300.6563655532493,6
11095,110951002,10,Storm,home,2020-07-17T08:00:00Z,23.325086924096333,76.67272599223443,50.70479508469525,1442.4764819247687,1344.403680430011,892.1471871122461,1184.473405035228,0,1.4080922536685871,2020,5.934027777777778,Early,14,195,122,73,3,1700.4578992073095,1601.2371228740558,1725.5704793012656,42
11095,110951003,10,Broncos,away,2020-07-17T09:55:00Z,16.84901128487713,73.88926992447139,48.43765036686818,1421.7328235247514,1339.670704946137,1200.1110749820152,923.0543359114856,0,1.898248905933507,2020,6.100694444444445,Early,6,134,243,-109,14,1475.8716451554612,1515.6308444135645,1435.4828974511033,0
11095,110951003,10,Tigers,home,2020-07-17T09:55:00Z,20.485740337133393,77.0964470578184,48.82636546841812,1361.9694278389102,1377.8641435706882,1077.2724949401102,1033.6199709777952,0,1.5507988442610836,2020,7,Early,NA,NA,NA,NA,NA,1449.3935788790368,1475.192244529866,1437.4185008458685,48
11095,110951004,10,Bulldogs,away,2020-07-18T05:00:00Z,13.13800029065394,75.71136347246417,49.61943047377185,1381.9071341973831,1389.9275008319705,1127.1881058291092,932.5585797887475,0,1.8288786904101013,2020,6.895833333333333,Early,2,94,214,-120,16,1394.9429954253562,1458.989744570949,1367.1915986050485,22
11095,110951004,10,Dragons,home,2020-07-18T05:00:00Z,18.15315030362652,77.39829980556617,47.739750691467435,1367.5242147815557,1370.5781508251757,1100.6069574882904,1006.264133645866,0,1.820517409077369,2020,5.854166666666667,Early,6,156,172,-16,11,1413.8301237932578,1478.630946971373,1382.109093952601,28
11095,110951005,10,Knights,away,2020-07-18T07:30:00Z,19.51603548680108,76.66013476764063,49.043784347457624,1364.9343175398662,1393.6083524196772,1083.8449199600561,1032.155657708892,0,1.7729681909416266,2020,6.059027777777778,Early,11,187,142,45,5,1442.100265018973,1438.6705640271384,1471.1821377951355,20
11095,110951005,10,Rabbitohs,home,2020-07-18T07:30:00Z,20.601450023567782,75.19086163954964,50.10481222134403,1392.5822060559954,1336.8490781782634,1042.3603139743973,1071.523335804823,0,1.8204580782465216,2020,7.899305555555555,Early,10,188,154,34,6,1557.4000513781727,1515.3308562149443,1565.2658454395141,18
11095,110951006,10,Eagles,home,2020-07-18T09:35:00Z,18.395887634547385,75.63767162879076,52.694787442627074,1373.3907760484894,1346.5697583594201,1117.527631273368,1020.6725047802624,0,2.0101926858568535,2020,6.045138888888889,Early,NA,NA,NA,NA,NA,1477.4500142639693,1476.5793319194272,1483.0244382619323,22
11095,110951006,10,Eels,away,2020-07-18T09:35:00Z,22.26828705565828,75.05803022536358,51.270565449877346,1331.7421706944917,1431.0779559800753,916.7838125972233,1187.9735270375381,0,1.4549697458245947,2020,6.145833333333333,Early,16,210,96,114,1,1569.9805690558485,1512.6792219042557,1624.1423657652542,18
11095,110951008,10,Sharks,away,2020-07-19T04:00:00Z,22.639038801507795,73.994493805368,50.79153578228585,1314.8279137773493,1374.1697894676588,1060.62356065993,1115.451528219896,0,1.5307870169907913,2020,7.958333333333333,Early,8,210,214,-4,9,1526.0636125666827,1533.0564968689876,1508.7921846022962,46
11095,110951008,10,Warriors,home,2020-07-19T04:00:00Z,15.991534933349065,77.17479879570637,49.76819360753747,1334.0213067775428,1384.6998375589044,1148.7256433368432,1004.66192146722,0,1.392173052094035,2020,8.833333333333334,Early,6,117,214,-97,13,1443.7624721749173,1476.7928170131556,1420.4594194157592,10
11095,110951007,10,Cowboys,away,2020-07-19T06:05:00Z,18.337217836414553,76.11525443232686,51.340037419257,1367.2795460554698,1330.4950468087732,1097.4850360850205,1082.3939125541904,0,1.6311066300268933,2020,9.84375,Early,6,195,253,-58,12,1431.6569830169265,1484.4632602750767,1404.693244756189,10
11095,110951007,10,Panthers,home,2020-07-19T06:05:00Z,21.629260313777397,76.83716334630185,51.06810823345823,1395.4567197041563,1374.9732626629775,952.4909917067203,1165.722311440622,0,1.2656617126188503,2020,8.04513888888889,Early,15,218,134,84,2,1555.7566649247865,1519.0470380513625,1589.4790702583425,22
11095,110951101,11,Eels,home,2020-07-23T09:50:00Z,22.012189832318786,75.11454841184177,51.254331522884705,1325.3376404528221,1417.0932786212709,920.09678384139,1203.8151154152858,0,1.367671561075119,2020,5.010416666666667,Early,16,228,118,110,2,1555.4882537662427,1509.9203930846306,1596.43804820068,26
11095,110951101,11,Tigers,away,2020-07-23T09:50:00Z,22.136595916905392,77.57066023434929,49.196783540313035,1350.5112621685755,1373.4322949564469,1045.1561452437036,1080.6227727191276,0,1.4577509136054185,2020,5.996527777777778,Early,NA,NA,NA,NA,NA,1461.7683010926519,1477.9819167614555,1457.3070797105354,16
